event,occurrence,microseconds
dataset_materialize,1,1402
dataset_prepare,1,3084
load_predict_batch,1,16285
load_predict_batch,2,12487
load_predict_batch,3,13686
load_predict_batch,4,8700
load_predict_batch,5,10072
load_predict_batch,6,6708
load_predict_batch,7,6395
load_predict_batch,8,9136
load_predict_batch,9,8600
load_predict_batch,10,8990
load_predict_batch,11,8046
load_predict_batch,12,7602
load_predict_batch,13,9481
load_predict_batch,14,9106
load_predict_batch,15,6202
load_predict_batch,16,9645
load_predict_batch,17,9441
load_predict_batch,18,10750
load_predict_batch,19,9704
load_predict_batch,20,9497
load_predict_batch,21,8204
load_predict_batch,22,7833
load_predict_batch,23,9522
load_predict_batch,24,7631
load_predict_batch,25,6898
load_predict_batch,26,9992
load_predict_batch,27,9631
load_predict_batch,28,9708
load_predict_batch,29,9384
load_predict_batch,30,8753
load_predict_batch,31,8092
load_predict_batch,32,7886
load_predict_batch,33,9121
load_predict_batch,34,6743
load_predict_batch,35,9471
load_predict_batch,36,9386
load_predict_batch,37,8851
load_predict_batch,38,9387
load_predict_batch,39,9214
load_predict_batch,40,7984
load_predict_batch,41,7855
load_predict_batch,42,9458
load_predict_batch,43,7754
load_predict_batch,44,10227
load_predict_batch,45,9400
load_predict_batch,46,9525
load_predict_batch,47,9200
load_predict_batch,48,9252
load_predict_batch,49,9912
load_predict_batch,50,9474
load_predict_batch,51,9177
load_predict_batch,52,9633
load_predict_batch,53,8902
load_predict_batch,54,8935
load_predict_batch,55,8942
load_predict_batch,56,9273
load_predict_batch,57,9473
load_predict_batch,58,8921
load_predict_batch,59,9734
load_predict_batch,60,9412
load_predict_batch,61,9303
load_predict_batch,62,8638
load_predict_batch,63,9485
load_predict_batch,64,9416
load_predict_batch,65,9307
load_predict_batch,66,9700
load_predict_batch,67,9540
load_predict_batch,68,9538
load_predict_batch,69,8959
load_predict_batch,70,9505
load_predict_batch,71,8698
load_predict_batch,72,9386
load_predict_batch,73,9696
load_predict_batch,74,8591
load_predict_batch,75,9444
load_predict_batch,76,9462
load_predict_batch,77,9463
load_predict_batch,78,9540
load_predict_batch,79,8893
load_predict_batch,80,9491
load_predict_batch,81,9225
load_predict_batch,82,9505
load_predict_batch,83,9054
load_predict_batch,84,9958
load_predict_batch,85,9282
load_predict_batch,86,9441
load_predict_batch,87,8813
load_predict_batch,88,9254
load_predict_batch,89,8662
load_predict_batch,90,9209
load_predict_batch,91,9130
load_predict_batch,92,9364
load_predict_batch,93,8695
load_predict_batch,94,8424
load_predict_batch,95,8521
load_predict_batch,96,9347
load_predict_batch,97,8634
load_predict_batch,98,9429
load_predict_batch,99,8793
load_predict_batch,100,9357
load_predict_batch,101,8640
load_predict_batch,102,8955
load_predict_batch,103,8765
load_predict_batch,104,8432
load_predict_batch,105,9178
load_predict_batch,106,8977
load_predict_batch,107,9178
load_predict_batch,108,10666
load_predict_batch,109,6827
load_predict_batch,110,6252
load_predict_batch,111,5481
load_predict_batch,112,5063
load_predict_batch,113,5104
load_predict_batch,114,5223
load_predict_batch,115,6469
load_predict_batch,116,6281
load_predict_batch,117,6403
load_predict_batch,118,8478
load_predict_batch,119,8536
load_predict_batch,120,8423
load_predict_batch,121,4979
load_predict_batch,122,7141
load_predict_batch,123,9166
load_predict_batch,124,8006
load_predict_batch,125,8411
load_predict_batch,126,9070
load_predict_batch,127,10155
load_predict_batch,128,9214
load_predict_batch,129,8765
load_predict_batch,130,7050
load_predict_batch,131,9185
load_predict_batch,132,9577
load_predict_batch,133,8969
load_predict_batch,134,9432
load_predict_batch,135,9541
load_predict_batch,136,9008
load_predict_batch,137,9183
load_predict_batch,138,9464
load_predict_batch,139,8901
load_predict_batch,140,8893
load_predict_batch,141,9301
load_predict_batch,142,9821
load_predict_batch,143,9132
load_predict_batch,144,9566
load_predict_batch,145,9114
load_predict_batch,146,9181
load_predict_batch,147,9075
load_predict_batch,148,9183
load_predict_batch,149,9440
load_predict_batch,150,9443
load_predict_batch,151,9658
load_predict_batch,152,9577
load_predict_batch,153,9243
load_predict_batch,154,9170
load_predict_batch,155,8983
load_predict_batch,156,9652
load_predict_batch,157,9248
load_predict_batch,158,9317
load_predict_batch,159,8599
load_predict_batch,160,9067
load_predict_batch,161,9674
load_predict_batch,162,9292
load_predict_batch,163,9570
load_predict_batch,164,9393
load_predict_batch,165,9153
load_predict_batch,166,9554
load_predict_batch,167,8806
load_predict_batch,168,9179
load_predict_batch,169,7848
load_predict_batch,170,9236
load_predict_batch,171,9206
load_predict_batch,172,9142
load_predict_batch,173,8719
load_predict_batch,174,9355
load_predict_batch,175,9133
load_predict_batch,176,8768
load_predict_batch,177,8546
load_predict_batch,178,9311
load_predict_batch,179,9466
load_predict_batch,180,9119
load_predict_batch,181,10158
load_predict_batch,182,9225
load_predict_batch,183,9370
load_predict_batch,184,9255
load_predict_batch,185,9141
load_predict_batch,186,9430
load_predict_batch,187,9234
load_predict_batch,188,9031
load_predict_batch,189,9296
load_predict_batch,190,9467
load_predict_batch,191,8992
load_predict_batch,192,8841
load_predict_batch,193,9514
load_predict_batch,194,6924
load_predict_batch,195,8954
load_predict_batch,196,9379
load_predict_batch,197,9243
load_predict_batch,198,7827
load_predict_batch,199,9365
