event,occurrence,microseconds
dataset_materialize,1,1806
dataset_prepare,1,3469
load_predict_batch,1,14530
load_predict_batch,2,12538
load_predict_batch,3,7683
load_predict_batch,4,16236
load_predict_batch,5,7341
load_predict_batch,6,10665
load_predict_batch,7,9932
load_predict_batch,8,8566
load_predict_batch,9,8057
load_predict_batch,10,9878
load_predict_batch,11,9370
load_predict_batch,12,8869
load_predict_batch,13,8774
load_predict_batch,14,11132
load_predict_batch,15,7847
load_predict_batch,16,7856
load_predict_batch,17,8757
load_predict_batch,18,7459
load_predict_batch,19,8251
load_predict_batch,20,7433
load_predict_batch,21,7021
load_predict_batch,22,10931
load_predict_batch,23,9647
load_predict_batch,24,9432
load_predict_batch,25,10771
load_predict_batch,26,10414
load_predict_batch,27,10826
load_predict_batch,28,11236
load_predict_batch,29,8897
load_predict_batch,30,8148
load_predict_batch,31,11384
load_predict_batch,32,8509
load_predict_batch,33,8589
load_predict_batch,34,8567
load_predict_batch,35,7838
load_predict_batch,36,11284
load_predict_batch,37,8457
load_predict_batch,38,8446
load_predict_batch,39,8041
load_predict_batch,40,9365
load_predict_batch,41,8073
load_predict_batch,42,11751
load_predict_batch,43,8842
load_predict_batch,44,8057
load_predict_batch,45,11044
load_predict_batch,46,8941
load_predict_batch,47,8518
load_predict_batch,48,8147
load_predict_batch,49,7599
load_predict_batch,50,7376
load_predict_batch,51,7950
load_predict_batch,52,8707
load_predict_batch,53,9002
load_predict_batch,54,9657
load_predict_batch,55,10031
load_predict_batch,56,10255
load_predict_batch,57,10276
load_predict_batch,58,9852
load_predict_batch,59,10342
load_predict_batch,60,10516
load_predict_batch,61,11226
load_predict_batch,62,11590
load_predict_batch,63,10500
load_predict_batch,64,10328
load_predict_batch,65,10437
load_predict_batch,66,9726
load_predict_batch,67,10268
load_predict_batch,68,9944
load_predict_batch,69,10482
load_predict_batch,70,10618
load_predict_batch,71,10080
load_predict_batch,72,10378
load_predict_batch,73,9423
load_predict_batch,74,10706
load_predict_batch,75,10386
load_predict_batch,76,10085
load_predict_batch,77,10321
load_predict_batch,78,11063
load_predict_batch,79,10305
load_predict_batch,80,9770
load_predict_batch,81,10458
load_predict_batch,82,10322
load_predict_batch,83,10588
load_predict_batch,84,10921
load_predict_batch,85,9950
load_predict_batch,86,10146
load_predict_batch,87,9855
load_predict_batch,88,10900
load_predict_batch,89,10856
load_predict_batch,90,11412
load_predict_batch,91,11515
load_predict_batch,92,10772
load_predict_batch,93,10255
load_predict_batch,94,10568
load_predict_batch,95,10013
load_predict_batch,96,11018
load_predict_batch,97,11253
load_predict_batch,98,10876
load_predict_batch,99,11683
load_predict_batch,100,10723
load_predict_batch,101,10339
load_predict_batch,102,10795
load_predict_batch,103,10178
load_predict_batch,104,10433
load_predict_batch,105,10700
load_predict_batch,106,11083
load_predict_batch,107,10471
load_predict_batch,108,10915
load_predict_batch,109,10464
load_predict_batch,110,10525
load_predict_batch,111,10969
load_predict_batch,112,11679
load_predict_batch,113,10295
load_predict_batch,114,10445
load_predict_batch,115,10855
load_predict_batch,116,10813
load_predict_batch,117,10043
load_predict_batch,118,11514
load_predict_batch,119,11823
load_predict_batch,120,12030
load_predict_batch,121,10412
load_predict_batch,122,11060
load_predict_batch,123,10218
load_predict_batch,124,10288
load_predict_batch,125,9913
load_predict_batch,126,10658
load_predict_batch,127,10193
load_predict_batch,128,10451
load_predict_batch,129,10037
load_predict_batch,130,8743
load_predict_batch,131,9898
load_predict_batch,132,10804
load_predict_batch,133,10488
load_predict_batch,134,10097
load_predict_batch,135,10636
load_predict_batch,136,10619
load_predict_batch,137,10336
load_predict_batch,138,10500
load_predict_batch,139,10829
load_predict_batch,140,10249
load_predict_batch,141,10688
load_predict_batch,142,9774
load_predict_batch,143,9538
load_predict_batch,144,10719
load_predict_batch,145,20701
load_predict_batch,146,13614
load_predict_batch,147,10015
load_predict_batch,148,9358
load_predict_batch,149,9540
load_predict_batch,150,10789
load_predict_batch,151,10698
load_predict_batch,152,10270
load_predict_batch,153,10147
load_predict_batch,154,10465
load_predict_batch,155,10232
load_predict_batch,156,8659
load_predict_batch,157,11243
load_predict_batch,158,6943
load_predict_batch,159,9157
load_predict_batch,160,10711
load_predict_batch,161,10265
load_predict_batch,162,10154
load_predict_batch,163,10219
load_predict_batch,164,10473
load_predict_batch,165,9583
load_predict_batch,166,7097
load_predict_batch,167,6336
load_predict_batch,168,6791
load_predict_batch,169,6279
load_predict_batch,170,5911
load_predict_batch,171,7866
load_predict_batch,172,9478
load_predict_batch,173,8712
load_predict_batch,174,8009
load_predict_batch,175,8949
load_predict_batch,176,11318
load_predict_batch,177,9896
load_predict_batch,178,9342
load_predict_batch,179,9287
load_predict_batch,180,9348
load_predict_batch,181,9182
load_predict_batch,182,8809
load_predict_batch,183,9913
load_predict_batch,184,9205
load_predict_batch,185,9678
load_predict_batch,186,9120
load_predict_batch,187,9476
load_predict_batch,188,9114
load_predict_batch,189,9169
