event,occurrence,microseconds
dataset_materialize,1,1463
dataset_prepare,1,3090
load_predict_batch,1,17162
load_predict_batch,2,13226
load_predict_batch,3,9955
load_predict_batch,4,9863
load_predict_batch,5,14831
load_predict_batch,6,9887
load_predict_batch,7,9762
load_predict_batch,8,10036
load_predict_batch,9,10225
load_predict_batch,10,9520
load_predict_batch,11,9316
load_predict_batch,12,8943
load_predict_batch,13,9399
load_predict_batch,14,8987
load_predict_batch,15,9686
load_predict_batch,16,9326
load_predict_batch,17,9809
load_predict_batch,18,9334
load_predict_batch,19,9696
load_predict_batch,20,9044
load_predict_batch,21,9557
load_predict_batch,22,8645
load_predict_batch,23,9948
load_predict_batch,24,9548
load_predict_batch,25,9431
load_predict_batch,26,8945
load_predict_batch,27,9320
load_predict_batch,28,9488
load_predict_batch,29,9713
load_predict_batch,30,9694
load_predict_batch,31,10004
load_predict_batch,32,9471
load_predict_batch,33,10615
load_predict_batch,34,9519
load_predict_batch,35,10294
load_predict_batch,36,9421
load_predict_batch,37,9600
load_predict_batch,38,9144
load_predict_batch,39,10076
load_predict_batch,40,9417
load_predict_batch,41,9769
load_predict_batch,42,9705
load_predict_batch,43,9932
load_predict_batch,44,9710
load_predict_batch,45,9813
load_predict_batch,46,9240
load_predict_batch,47,9089
load_predict_batch,48,9889
load_predict_batch,49,9766
load_predict_batch,50,9098
load_predict_batch,51,9381
load_predict_batch,52,10360
load_predict_batch,53,9592
load_predict_batch,54,9494
load_predict_batch,55,9453
load_predict_batch,56,9423
load_predict_batch,57,9451
load_predict_batch,58,8720
load_predict_batch,59,9735
load_predict_batch,60,9802
load_predict_batch,61,9529
load_predict_batch,62,9381
load_predict_batch,63,9982
load_predict_batch,64,9008
load_predict_batch,65,9003
load_predict_batch,66,9638
load_predict_batch,67,9061
load_predict_batch,68,9156
load_predict_batch,69,9277
load_predict_batch,70,10292
load_predict_batch,71,9114
load_predict_batch,72,9960
load_predict_batch,73,9143
load_predict_batch,74,8982
load_predict_batch,75,9649
load_predict_batch,76,9012
load_predict_batch,77,9394
load_predict_batch,78,9841
load_predict_batch,79,9552
load_predict_batch,80,10050
load_predict_batch,81,9342
load_predict_batch,82,9646
load_predict_batch,83,9623
load_predict_batch,84,9787
load_predict_batch,85,9213
load_predict_batch,86,9653
load_predict_batch,87,19014
load_predict_batch,88,15065
load_predict_batch,89,11115
load_predict_batch,90,9282
load_predict_batch,91,8642
load_predict_batch,92,9284
load_predict_batch,93,8990
load_predict_batch,94,8876
load_predict_batch,95,9717
load_predict_batch,96,8767
load_predict_batch,97,9356
load_predict_batch,98,9943
load_predict_batch,99,9471
load_predict_batch,100,8810
load_predict_batch,101,9329
load_predict_batch,102,8900
load_predict_batch,103,9222
load_predict_batch,104,9148
load_predict_batch,105,9586
load_predict_batch,106,9114
load_predict_batch,107,8024
load_predict_batch,108,8655
load_predict_batch,109,9397
load_predict_batch,110,9032
load_predict_batch,111,9413
load_predict_batch,112,8920
load_predict_batch,113,9850
load_predict_batch,114,9384
load_predict_batch,115,9012
load_predict_batch,116,9274
load_predict_batch,117,8947
load_predict_batch,118,9655
load_predict_batch,119,9078
load_predict_batch,120,9311
load_predict_batch,121,8764
load_predict_batch,122,9353
load_predict_batch,123,9533
load_predict_batch,124,9724
load_predict_batch,125,9582
load_predict_batch,126,9358
load_predict_batch,127,10140
load_predict_batch,128,9192
load_predict_batch,129,9634
load_predict_batch,130,9254
load_predict_batch,131,9936
load_predict_batch,132,9012
load_predict_batch,133,9048
load_predict_batch,134,9488
load_predict_batch,135,9218
load_predict_batch,136,9820
load_predict_batch,137,8814
load_predict_batch,138,9316
load_predict_batch,139,9073
load_predict_batch,140,9544
load_predict_batch,141,9122
load_predict_batch,142,9054
load_predict_batch,143,9588
load_predict_batch,144,9221
load_predict_batch,145,9587
load_predict_batch,146,8963
load_predict_batch,147,13184
load_predict_batch,148,14885
load_predict_batch,149,9330
load_predict_batch,150,9125
load_predict_batch,151,8741
load_predict_batch,152,9548
load_predict_batch,153,9488
load_predict_batch,154,9418
load_predict_batch,155,9074
load_predict_batch,156,9497
load_predict_batch,157,8657
load_predict_batch,158,9252
load_predict_batch,159,9959
load_predict_batch,160,9209
load_predict_batch,161,9432
load_predict_batch,162,9486
load_predict_batch,163,9503
load_predict_batch,164,9849
load_predict_batch,165,9501
load_predict_batch,166,9540
load_predict_batch,167,9912
load_predict_batch,168,9508
load_predict_batch,169,9334
load_predict_batch,170,9145
load_predict_batch,171,9682
load_predict_batch,172,9558
load_predict_batch,173,9445
load_predict_batch,174,9048
load_predict_batch,175,9368
load_predict_batch,176,9358
load_predict_batch,177,8811
load_predict_batch,178,9058
load_predict_batch,179,9448
load_predict_batch,180,9456
load_predict_batch,181,9410
load_predict_batch,182,9506
load_predict_batch,183,9084
load_predict_batch,184,9935
load_predict_batch,185,8828
load_predict_batch,186,10049
load_predict_batch,187,8948
load_predict_batch,188,9483
load_predict_batch,189,9253
load_predict_batch,190,9376
load_predict_batch,191,9331
load_predict_batch,192,9522
load_predict_batch,193,9549
load_predict_batch,194,8857
