event,occurrence,microseconds
dataset_materialize,1,1406
dataset_prepare,1,2779
load_predict_batch,1,15913
load_predict_batch,2,11863
load_predict_batch,3,14702
load_predict_batch,4,9620
load_predict_batch,5,10124
load_predict_batch,6,8914
load_predict_batch,7,8760
load_predict_batch,8,8486
load_predict_batch,9,8600
load_predict_batch,10,8944
load_predict_batch,11,8491
load_predict_batch,12,8495
load_predict_batch,13,8711
load_predict_batch,14,8619
load_predict_batch,15,8412
load_predict_batch,16,8545
load_predict_batch,17,8652
load_predict_batch,18,8622
load_predict_batch,19,8881
load_predict_batch,20,8263
load_predict_batch,21,9345
load_predict_batch,22,9165
load_predict_batch,23,9124
load_predict_batch,24,8961
load_predict_batch,25,9670
load_predict_batch,26,8213
load_predict_batch,27,9137
load_predict_batch,28,8692
load_predict_batch,29,8888
load_predict_batch,30,8533
load_predict_batch,31,8792
load_predict_batch,32,8713
load_predict_batch,33,8712
load_predict_batch,34,9160
load_predict_batch,35,8850
load_predict_batch,36,8740
load_predict_batch,37,8508
load_predict_batch,38,9016
load_predict_batch,39,8975
load_predict_batch,40,8666
load_predict_batch,41,8554
load_predict_batch,42,8815
load_predict_batch,43,8527
load_predict_batch,44,8627
load_predict_batch,45,9024
load_predict_batch,46,8612
load_predict_batch,47,8253
load_predict_batch,48,8730
load_predict_batch,49,9693
load_predict_batch,50,9355
load_predict_batch,51,8732
load_predict_batch,52,8722
load_predict_batch,53,9127
load_predict_batch,54,6205
load_predict_batch,55,8873
load_predict_batch,56,9157
load_predict_batch,57,8744
load_predict_batch,58,8920
load_predict_batch,59,8822
load_predict_batch,60,8923
load_predict_batch,61,8630
load_predict_batch,62,8988
load_predict_batch,63,9511
load_predict_batch,64,6002
load_predict_batch,65,10149
load_predict_batch,66,5929
load_predict_batch,67,8515
load_predict_batch,68,6312
load_predict_batch,69,7965
load_predict_batch,70,6193
load_predict_batch,71,5849
load_predict_batch,72,7420
load_predict_batch,73,5481
load_predict_batch,74,6044
load_predict_batch,75,6439
load_predict_batch,76,6624
load_predict_batch,77,5808
load_predict_batch,78,7492
load_predict_batch,79,6076
load_predict_batch,80,5834
load_predict_batch,81,6197
load_predict_batch,82,6151
load_predict_batch,83,5814
load_predict_batch,84,5814
load_predict_batch,85,5498
load_predict_batch,86,6629
load_predict_batch,87,7269
load_predict_batch,88,8554
load_predict_batch,89,8151
load_predict_batch,90,7635
load_predict_batch,91,8022
load_predict_batch,92,8108
load_predict_batch,93,7196
load_predict_batch,94,7520
load_predict_batch,95,8300
load_predict_batch,96,8810
load_predict_batch,97,9133
load_predict_batch,98,8620
load_predict_batch,99,8936
load_predict_batch,100,9178
load_predict_batch,101,8927
load_predict_batch,102,8515
load_predict_batch,103,9031
load_predict_batch,104,8399
load_predict_batch,105,9160
load_predict_batch,106,8922
load_predict_batch,107,8546
load_predict_batch,108,8685
load_predict_batch,109,9221
load_predict_batch,110,8645
load_predict_batch,111,9140
load_predict_batch,112,8031
load_predict_batch,113,8988
load_predict_batch,114,9247
load_predict_batch,115,9860
load_predict_batch,116,8972
load_predict_batch,117,8822
load_predict_batch,118,8433
load_predict_batch,119,8936
load_predict_batch,120,9031
load_predict_batch,121,8501
load_predict_batch,122,8934
load_predict_batch,123,9440
load_predict_batch,124,8445
load_predict_batch,125,8708
load_predict_batch,126,8443
load_predict_batch,127,8700
load_predict_batch,128,9064
load_predict_batch,129,8556
load_predict_batch,130,8854
load_predict_batch,131,8200
load_predict_batch,132,8622
load_predict_batch,133,8720
load_predict_batch,134,8781
load_predict_batch,135,8946
load_predict_batch,136,8546
load_predict_batch,137,8815
load_predict_batch,138,8717
load_predict_batch,139,11004
load_predict_batch,140,9037
load_predict_batch,141,8212
load_predict_batch,142,8120
load_predict_batch,143,9214
load_predict_batch,144,8678
load_predict_batch,145,8811
load_predict_batch,146,8522
load_predict_batch,147,9181
load_predict_batch,148,8646
load_predict_batch,149,8607
load_predict_batch,150,9170
load_predict_batch,151,9189
load_predict_batch,152,9063
load_predict_batch,153,8932
load_predict_batch,154,7919
load_predict_batch,155,8502
load_predict_batch,156,8410
load_predict_batch,157,8405
load_predict_batch,158,9077
load_predict_batch,159,8050
load_predict_batch,160,8693
load_predict_batch,161,8764
load_predict_batch,162,8640
load_predict_batch,163,8482
load_predict_batch,164,8543
load_predict_batch,165,8819
load_predict_batch,166,8555
load_predict_batch,167,8553
load_predict_batch,168,8957
load_predict_batch,169,8927
load_predict_batch,170,8665
load_predict_batch,171,8905
load_predict_batch,172,8442
load_predict_batch,173,9966
load_predict_batch,174,9522
load_predict_batch,175,9350
load_predict_batch,176,7563
load_predict_batch,177,7739
load_predict_batch,178,9044
load_predict_batch,179,9625
load_predict_batch,180,9165
load_predict_batch,181,9952
load_predict_batch,182,9385
load_predict_batch,183,9856
load_predict_batch,184,8533
load_predict_batch,185,8963
load_predict_batch,186,9670
load_predict_batch,187,9845
load_predict_batch,188,9982
load_predict_batch,189,8971
load_predict_batch,190,9799
load_predict_batch,191,9487
load_predict_batch,192,7795
load_predict_batch,193,8773
load_predict_batch,194,9511
load_predict_batch,195,10437
load_predict_batch,196,10065
load_predict_batch,197,9128
load_predict_batch,198,9520
load_predict_batch,199,8766
load_predict_batch,200,7898
load_predict_batch,201,7565
load_predict_batch,202,8227
load_predict_batch,203,9044
load_predict_batch,204,9875
load_predict_batch,205,9740
load_predict_batch,206,8458
load_predict_batch,207,9152
load_predict_batch,208,8682
load_predict_batch,209,7841
load_predict_batch,210,7986
load_predict_batch,211,8315
load_predict_batch,212,9246
load_predict_batch,213,8601
load_predict_batch,214,15856
load_predict_batch,215,12313
load_predict_batch,216,9261
load_predict_batch,217,9724
load_predict_batch,218,9243
load_predict_batch,219,8594
load_predict_batch,220,8706
load_predict_batch,221,9263
load_predict_batch,222,11671
load_predict_batch,223,9284
load_predict_batch,224,8753
load_predict_batch,225,8872
load_predict_batch,226,8489
load_predict_batch,227,8565
load_predict_batch,228,8825
load_predict_batch,229,9084
load_predict_batch,230,8692
load_predict_batch,231,9199
load_predict_batch,232,9644
load_predict_batch,233,8750
load_predict_batch,234,7865
load_predict_batch,235,9161
load_predict_batch,236,8907
load_predict_batch,237,8813
load_predict_batch,238,8134
load_predict_batch,239,8645
load_predict_batch,240,8490
load_predict_batch,241,8619
load_predict_batch,242,8137
load_predict_batch,243,9023
load_predict_batch,244,8580
load_predict_batch,245,8712
load_predict_batch,246,8485
load_predict_batch,247,9430
load_predict_batch,248,8834
load_predict_batch,249,7665
load_predict_batch,250,8076
load_predict_batch,251,8857
load_predict_batch,252,8184
load_predict_batch,253,8977
load_predict_batch,254,12014
load_predict_batch,255,9494
load_predict_batch,256,8605
load_predict_batch,257,9158
load_predict_batch,258,9236
load_predict_batch,259,8911
load_predict_batch,260,9089
load_predict_batch,261,8629
load_predict_batch,262,9077
load_predict_batch,263,8666
load_predict_batch,264,8372
load_predict_batch,265,7059
load_predict_batch,266,8177
load_predict_batch,267,5835
load_predict_batch,268,8584
load_predict_batch,269,5510
load_predict_batch,270,4197
load_predict_batch,271,8969
load_predict_batch,272,11083
load_predict_batch,273,8929
load_predict_batch,274,8953
load_predict_batch,275,8941
load_predict_batch,276,5722
load_predict_batch,277,6543
load_predict_batch,278,7690
load_predict_batch,279,7402
load_predict_batch,280,7141
load_predict_batch,281,6610
load_predict_batch,282,9208
load_predict_batch,283,8099
load_predict_batch,284,8579
load_predict_batch,285,8546
load_predict_batch,286,8950
load_predict_batch,287,9089
load_predict_batch,288,9015
load_predict_batch,289,8651
load_predict_batch,290,9078
load_predict_batch,291,8725
load_predict_batch,292,9208
load_predict_batch,293,8866
load_predict_batch,294,8288
load_predict_batch,295,8681
load_predict_batch,296,8669
load_predict_batch,297,8965
load_predict_batch,298,8740
load_predict_batch,299,8873
load_predict_batch,300,9606
load_predict_batch,301,9396
load_predict_batch,302,8865
load_predict_batch,303,8906
load_predict_batch,304,9114
load_predict_batch,305,9049
load_predict_batch,306,8779
load_predict_batch,307,9018
load_predict_batch,308,9723
load_predict_batch,309,8969
load_predict_batch,310,8830
load_predict_batch,311,8743
load_predict_batch,312,8615
load_predict_batch,313,7752
load_predict_batch,314,9265
load_predict_batch,315,8970
load_predict_batch,316,8832
load_predict_batch,317,8627
load_predict_batch,318,8712
load_predict_batch,319,8679
load_predict_batch,320,8638
load_predict_batch,321,9493
load_predict_batch,322,8183
load_predict_batch,323,9020
load_predict_batch,324,9221
load_predict_batch,325,8639
load_predict_batch,326,8891
load_predict_batch,327,9207
load_predict_batch,328,9051
load_predict_batch,329,8750
load_predict_batch,330,8893
load_predict_batch,331,8996
load_predict_batch,332,8918
load_predict_batch,333,8656
load_predict_batch,334,9132
load_predict_batch,335,8689
load_predict_batch,336,9104
load_predict_batch,337,993
load_train_batch,1,4936
load_train_batch,2,4583
load_train_batch,3,6699
load_train_batch,4,5873
load_train_batch,5,2044
load_train_batch,6,2031
load_train_batch,7,2046
load_train_batch,8,1890
load_train_batch,9,5246
load_train_batch,10,1755
load_train_batch,11,1770
load_train_batch,12,1980
load_train_batch,13,1974
load_train_batch,14,1834
load_train_batch,15,1762
load_train_batch,16,1674
load_train_batch,17,1641
load_train_batch,18,1678
load_train_batch,19,1676
load_train_batch,20,1627
load_train_batch,21,1958
load_train_batch,22,1915
load_train_batch,23,1932
load_train_batch,24,1664
load_train_batch,25,1614
load_train_batch,26,1618
load_train_batch,27,1680
load_train_batch,28,1692
load_train_batch,29,1891
load_train_batch,30,1811
load_train_batch,31,4707
load_train_batch,32,4012
load_train_batch,33,4729
load_train_batch,34,2608
load_train_batch,35,2106
load_train_batch,36,1807
load_train_batch,37,1813
load_train_batch,38,1879
load_train_batch,39,2552
load_train_batch,40,1732
load_train_batch,41,1737
load_train_batch,42,2405
load_train_batch,43,1802
load_train_batch,44,2081
load_train_batch,45,1880
load_train_batch,46,2392
load_train_batch,47,1820
load_train_batch,48,2198
load_train_batch,49,2675
load_train_batch,50,1746
load_train_batch,51,1770
load_train_batch,52,2273
load_train_batch,53,2036
load_train_batch,54,1919
load_train_batch,55,2542
load_train_batch,56,1768
load_train_batch,57,1789
load_train_batch,58,2104
load_train_batch,59,1772
load_train_batch,60,1833
load_train_batch,61,2514
load_train_batch,62,1862
load_train_batch,63,1984
load_train_batch,64,2535
load_train_batch,65,1773
load_train_batch,66,1851
load_train_batch,67,2131
load_train_batch,68,2251
load_train_batch,69,2130
load_train_batch,70,2288
load_train_batch,71,1893
load_train_batch,72,2315
load_train_batch,73,2550
load_train_batch,74,1805
load_train_batch,75,1759
load_train_batch,76,1978
load_train_batch,77,2077
load_train_batch,78,2215
load_train_batch,79,1884
load_train_batch,80,2452
load_train_batch,81,1810
load_train_batch,82,1900
load_train_batch,83,2407
load_train_batch,84,1786
load_train_batch,85,1851
load_train_batch,86,2481
load_train_batch,87,1793
load_train_batch,88,1872
load_train_batch,89,1929
load_train_batch,90,1652
load_train_batch,91,1794
load_train_batch,92,1802
load_train_batch,93,1699
load_train_batch,94,1997
load_train_batch,95,1710
load_train_batch,96,1730
load_train_batch,97,1564
load_train_batch,98,1728
load_train_batch,99,1678
load_train_batch,100,1944
load_train_batch,101,1802
load_train_batch,102,2049
load_train_batch,103,1711
load_train_batch,104,1699
load_train_batch,105,1918
load_train_batch,106,1699
load_train_batch,107,1619
load_train_batch,108,1702
load_train_batch,109,1849
load_train_batch,110,1701
load_train_batch,111,1909
load_train_batch,112,2069
load_train_batch,113,1789
load_train_batch,114,1785
load_train_batch,115,1841
load_train_batch,116,1759
load_train_batch,117,2095
load_train_batch,118,1942
load_train_batch,119,1935
load_train_batch,120,2113
load_train_batch,121,2047
load_train_batch,122,2190
load_train_batch,123,1835
load_train_batch,124,3917
load_train_batch,125,3822
load_train_batch,126,2212
load_train_batch,127,2266
load_train_batch,128,2333
load_train_batch,129,1997
