event,occurrence,microseconds
dataset_materialize,1,2594
dataset_prepare,1,4726
load_predict_batch,1,7339
load_predict_batch,2,4570
load_predict_batch,3,10398
load_predict_batch,4,9608
load_predict_batch,5,10122
load_predict_batch,6,14021
load_predict_batch,7,15708
load_predict_batch,8,7695
load_predict_batch,9,8659
load_predict_batch,10,9053
load_predict_batch,11,13332
load_predict_batch,12,8869
load_predict_batch,13,14044
load_predict_batch,14,8654
load_predict_batch,15,16849
load_predict_batch,16,13772
load_predict_batch,17,8743
load_predict_batch,18,13925
load_predict_batch,19,8909
load_predict_batch,20,14743
load_predict_batch,21,8751
load_predict_batch,22,16928
load_predict_batch,23,8958
load_predict_batch,24,13929
load_predict_batch,25,13606
load_predict_batch,26,8727
load_predict_batch,27,13528
load_predict_batch,28,8485
load_predict_batch,29,13518
load_predict_batch,30,13678
load_predict_batch,31,8568
load_predict_batch,32,13952
load_predict_batch,33,8838
load_predict_batch,34,13826
load_predict_batch,35,9038
load_predict_batch,36,14234
load_predict_batch,37,8258
load_predict_batch,38,16955
load_predict_batch,39,8399
load_predict_batch,40,13822
load_predict_batch,41,8617
load_predict_batch,42,14318
load_predict_batch,43,8160
load_predict_batch,44,15036
load_predict_batch,45,13919
load_predict_batch,46,9453
load_predict_batch,47,13840
load_predict_batch,48,8893
load_predict_batch,49,14499
load_predict_batch,50,8692
load_predict_batch,51,13686
load_predict_batch,52,8912
load_predict_batch,53,13847
load_predict_batch,54,13561
load_predict_batch,55,8978
load_predict_batch,56,14029
load_predict_batch,57,12424
load_predict_batch,58,8529
load_predict_batch,59,13728
load_predict_batch,60,8412
load_predict_batch,61,17331
load_predict_batch,62,8442
load_predict_batch,63,13989
load_predict_batch,64,8525
load_predict_batch,65,14537
load_predict_batch,66,8489
load_predict_batch,67,18028
load_predict_batch,68,8460
load_predict_batch,69,14354
load_predict_batch,70,8777
load_predict_batch,71,15466
load_predict_batch,72,8590
load_predict_batch,73,15166
load_predict_batch,74,13693
load_predict_batch,75,8758
load_predict_batch,76,14476
load_predict_batch,77,8678
load_predict_batch,78,14395
load_predict_batch,79,8879
load_predict_batch,80,15114
load_predict_batch,81,5864
load_predict_batch,82,14136
load_predict_batch,83,7890
load_predict_batch,84,14749
load_predict_batch,85,5712
load_predict_batch,86,14439
load_predict_batch,87,8570
load_predict_batch,88,14875
load_predict_batch,89,10965
load_predict_batch,90,16671
load_predict_batch,91,8613
load_predict_batch,92,16682
load_predict_batch,93,14102
load_predict_batch,94,8661
load_predict_batch,95,15828
load_predict_batch,96,8693
load_predict_batch,97,14787
load_predict_batch,98,8470
load_predict_batch,99,14268
load_predict_batch,100,15284
load_predict_batch,101,9398
load_predict_batch,102,15195
load_predict_batch,103,12921
load_predict_batch,104,9048
load_predict_batch,105,14640
load_predict_batch,106,14679
load_predict_batch,107,8622
load_predict_batch,108,14975
load_predict_batch,109,13675
load_predict_batch,110,12224
load_predict_batch,111,8498
load_predict_batch,112,14331
load_predict_batch,113,8328
load_predict_batch,114,17525
load_predict_batch,115,8302
load_predict_batch,116,14748
load_predict_batch,117,8175
load_predict_batch,118,8388
load_predict_batch,119,15035
load_predict_batch,120,8689
load_predict_batch,121,14585
load_predict_batch,122,14943
load_predict_batch,123,9109
load_predict_batch,124,14211
load_predict_batch,125,11639
load_predict_batch,126,8720
load_predict_batch,127,13028
load_predict_batch,128,11802
load_predict_batch,129,11129
load_predict_batch,130,8590
load_predict_batch,131,39767
load_predict_batch,132,7222
load_predict_batch,133,9576
load_predict_batch,134,17114
load_predict_batch,135,9081
load_predict_batch,136,15677
load_predict_batch,137,8482
load_predict_batch,138,16995
load_predict_batch,139,8826
load_predict_batch,140,13916
load_predict_batch,141,9034
load_predict_batch,142,11450
load_predict_batch,143,11553
load_predict_batch,144,8449
load_predict_batch,145,12563
load_predict_batch,146,12790
load_predict_batch,147,8629
load_predict_batch,148,15404
load_predict_batch,149,8762
load_predict_batch,150,14625
load_predict_batch,151,8607
load_predict_batch,152,15155
load_predict_batch,153,8820
load_predict_batch,154,14791
load_predict_batch,155,11475
load_predict_batch,156,17805
load_predict_batch,157,8418
load_predict_batch,158,14380
load_predict_batch,159,8934
load_predict_batch,160,14271
load_predict_batch,161,8575
load_predict_batch,162,17329
load_predict_batch,163,8441
load_predict_batch,164,13863
load_predict_batch,165,14409
load_predict_batch,166,8819
load_predict_batch,167,15065
load_predict_batch,168,8965
load_predict_batch,169,14882
load_predict_batch,170,8177
load_predict_batch,171,14751
load_predict_batch,172,9107
load_predict_batch,173,14972
load_predict_batch,174,13375
load_predict_batch,175,8744
load_predict_batch,176,14947
load_predict_batch,177,13839
load_predict_batch,178,12221
load_predict_batch,179,8801
load_predict_batch,180,14104
load_predict_batch,181,8558
load_predict_batch,182,18199
load_predict_batch,183,13263
load_predict_batch,184,8513
load_predict_batch,185,17541
load_predict_batch,186,8442
load_predict_batch,187,14035
load_predict_batch,188,8600
load_predict_batch,189,14184
load_predict_batch,190,8422
load_predict_batch,191,17009
load_predict_batch,192,8476
load_predict_batch,193,14379
load_predict_batch,194,8815
load_predict_batch,195,10572
load_predict_batch,196,8458
load_predict_batch,197,14569
load_predict_batch,198,13330
load_predict_batch,199,8605
load_predict_batch,200,13435
load_predict_batch,201,8659
load_predict_batch,202,13499
load_predict_batch,203,8774
load_predict_batch,204,10877
load_predict_batch,205,8413
load_predict_batch,206,8733
load_predict_batch,207,7778
load_predict_batch,208,16192
load_predict_batch,209,8424
load_predict_batch,210,8131
load_predict_batch,211,15379
load_predict_batch,212,8993
load_predict_batch,213,15139
load_predict_batch,214,12884
load_predict_batch,215,8358
load_predict_batch,216,15221
load_predict_batch,217,14976
load_predict_batch,218,8449
load_predict_batch,219,14461
load_predict_batch,220,8341
load_predict_batch,221,14503
load_predict_batch,222,8554
load_predict_batch,223,14322
load_predict_batch,224,8766
load_predict_batch,225,15236
load_predict_batch,226,7882
load_predict_batch,227,20460
load_predict_batch,228,8312
load_predict_batch,229,14794
load_predict_batch,230,8293
load_predict_batch,231,14641
load_predict_batch,232,13958
load_predict_batch,233,8525
load_predict_batch,234,14303
load_predict_batch,235,8480
load_predict_batch,236,15799
load_predict_batch,237,8965
load_predict_batch,238,14368
load_predict_batch,239,8343
load_predict_batch,240,15466
load_predict_batch,241,8144
load_predict_batch,242,17729
load_predict_batch,243,8407
load_predict_batch,244,16151
load_predict_batch,245,8678
load_predict_batch,246,14803
load_predict_batch,247,8290
load_predict_batch,248,17763
load_predict_batch,249,8510
load_predict_batch,250,14448
load_predict_batch,251,8906
