event,occurrence,microseconds
dataset_materialize,1,1960
dataset_prepare,1,4152
load_predict_batch,1,7935
load_predict_batch,2,2991
load_predict_batch,3,11483
load_predict_batch,4,10709
load_predict_batch,5,10989
load_predict_batch,6,19993
load_predict_batch,7,8530
load_predict_batch,8,16595
load_predict_batch,9,9176
load_predict_batch,10,16176
load_predict_batch,11,10561
load_predict_batch,12,20588
load_predict_batch,13,9655
load_predict_batch,14,12389
load_predict_batch,15,10320
load_predict_batch,16,16134
load_predict_batch,17,9516
load_predict_batch,18,16834
load_predict_batch,19,10022
load_predict_batch,20,15889
load_predict_batch,21,9557
load_predict_batch,22,16685
load_predict_batch,23,9092
load_predict_batch,24,14453
load_predict_batch,25,16271
load_predict_batch,26,10236
load_predict_batch,27,16150
load_predict_batch,28,9282
load_predict_batch,29,17649
load_predict_batch,30,15583
load_predict_batch,31,9615
load_predict_batch,32,16582
load_predict_batch,33,9598
load_predict_batch,34,15273
load_predict_batch,35,9762
load_predict_batch,36,15631
load_predict_batch,37,9246
load_predict_batch,38,16550
load_predict_batch,39,9096
load_predict_batch,40,17248
load_predict_batch,41,9290
load_predict_batch,42,16990
load_predict_batch,43,9492
load_predict_batch,44,15008
load_predict_batch,45,14844
load_predict_batch,46,9888
load_predict_batch,47,16727
load_predict_batch,48,14188
load_predict_batch,49,9543
load_predict_batch,50,16492
load_predict_batch,51,9138
load_predict_batch,52,16037
load_predict_batch,53,9286
load_predict_batch,54,17142
load_predict_batch,55,14930
load_predict_batch,56,9439
load_predict_batch,57,15901
load_predict_batch,58,9400
load_predict_batch,59,16464
load_predict_batch,60,9271
load_predict_batch,61,16526
load_predict_batch,62,9308
load_predict_batch,63,16135
load_predict_batch,64,9977
load_predict_batch,65,16357
load_predict_batch,66,15436
load_predict_batch,67,9801
load_predict_batch,68,24949
load_predict_batch,69,9005
load_predict_batch,70,10871
load_predict_batch,71,16131
load_predict_batch,72,9688
load_predict_batch,73,16453
load_predict_batch,74,9577
load_predict_batch,75,15680
load_predict_batch,76,14469
load_predict_batch,77,9363
load_predict_batch,78,15818
load_predict_batch,79,9023
load_predict_batch,80,16752
load_predict_batch,81,9745
load_predict_batch,82,15637
load_predict_batch,83,9152
load_predict_batch,84,16186
load_predict_batch,85,8856
load_predict_batch,86,19035
load_predict_batch,87,9666
load_predict_batch,88,15829
load_predict_batch,89,9273
load_predict_batch,90,16941
load_predict_batch,91,9226
load_predict_batch,92,16021
load_predict_batch,93,14859
load_predict_batch,94,9222
load_predict_batch,95,16264
load_predict_batch,96,14936
load_predict_batch,97,14125
load_predict_batch,98,10608
load_predict_batch,99,15724
load_predict_batch,100,14867
load_predict_batch,101,9419
load_predict_batch,102,15713
load_predict_batch,103,9641
load_predict_batch,104,15999
load_predict_batch,105,8594
load_predict_batch,106,25525
load_predict_batch,107,19111
load_predict_batch,108,15183
load_predict_batch,109,8679
load_predict_batch,110,22205
load_predict_batch,111,8941
load_predict_batch,112,30060
load_predict_batch,113,8599
load_predict_batch,114,9964
load_predict_batch,115,15005
load_predict_batch,116,10528
load_predict_batch,117,16041
load_predict_batch,118,9021
load_predict_batch,119,13052
load_predict_batch,120,9480
load_predict_batch,121,12606
load_predict_batch,122,6349
load_predict_batch,123,12861
load_predict_batch,124,9603
load_predict_batch,125,14650
load_predict_batch,126,10061
load_predict_batch,127,14988
load_predict_batch,128,16089
load_predict_batch,129,9943
load_predict_batch,130,16958
load_predict_batch,131,9331
load_predict_batch,132,16335
load_predict_batch,133,9186
load_predict_batch,134,16500
load_predict_batch,135,9885
load_predict_batch,136,16919
load_predict_batch,137,10233
load_predict_batch,138,15985
load_predict_batch,139,9578
load_predict_batch,140,15878
load_predict_batch,141,10119
load_predict_batch,142,15950
load_predict_batch,143,9784
load_predict_batch,144,16846
load_predict_batch,145,10400
load_predict_batch,146,18057
load_predict_batch,147,14582
load_predict_batch,148,10289
load_predict_batch,149,16622
load_predict_batch,150,9216
load_predict_batch,151,32212
load_predict_batch,152,13612
load_predict_batch,153,15959
load_predict_batch,154,15964
load_predict_batch,155,9141
load_predict_batch,156,11592
load_predict_batch,157,9488
load_predict_batch,158,15730
load_predict_batch,159,14236
load_predict_batch,160,9862
load_predict_batch,161,15238
load_predict_batch,162,9688
load_predict_batch,163,16854
load_predict_batch,164,9761
load_predict_batch,165,15920
load_predict_batch,166,9733
load_predict_batch,167,17296
load_predict_batch,168,9226
load_predict_batch,169,16155
load_predict_batch,170,15184
load_predict_batch,171,14632
load_predict_batch,172,13999
load_predict_batch,173,8328
load_predict_batch,174,16896
load_predict_batch,175,9907
load_predict_batch,176,17810
load_predict_batch,177,16044
load_predict_batch,178,11298
load_predict_batch,179,15495
load_predict_batch,180,9017
load_predict_batch,181,15017
load_predict_batch,182,14926
load_predict_batch,183,8895
load_predict_batch,184,17183
load_predict_batch,185,9578
load_predict_batch,186,14485
load_predict_batch,187,8472
load_predict_batch,188,9987
load_predict_batch,189,13684
load_predict_batch,190,14715
load_predict_batch,191,8682
load_predict_batch,192,15699
load_predict_batch,193,9171
load_predict_batch,194,15213
load_predict_batch,195,9170
load_predict_batch,196,15825
load_predict_batch,197,9442
load_predict_batch,198,28157
load_predict_batch,199,13289
load_predict_batch,200,14768
load_predict_batch,201,13327
load_predict_batch,202,9114
load_predict_batch,203,14465
load_predict_batch,204,13222
load_predict_batch,205,8870
load_predict_batch,206,15083
load_predict_batch,207,8677
load_predict_batch,208,16370
load_predict_batch,209,9266
load_predict_batch,210,13461
load_predict_batch,211,12171
load_predict_batch,212,8726
load_predict_batch,213,12134
load_predict_batch,214,8795
load_predict_batch,215,12073
load_predict_batch,216,8399
load_predict_batch,217,15947
load_predict_batch,218,8710
load_predict_batch,219,15983
load_predict_batch,220,8818
load_predict_batch,221,15564
load_predict_batch,222,8643
load_predict_batch,223,15079
load_predict_batch,224,8849
load_predict_batch,225,15369
load_predict_batch,226,9149
load_predict_batch,227,16347
load_predict_batch,228,14298
load_predict_batch,229,8895
load_predict_batch,230,15156
load_predict_batch,231,8276
load_predict_batch,232,18359
load_predict_batch,233,8807
load_predict_batch,234,15123
load_predict_batch,235,8773
load_predict_batch,236,15005
load_predict_batch,237,8370
load_predict_batch,238,18610
load_predict_batch,239,8708
load_predict_batch,240,16249
load_predict_batch,241,8846
load_predict_batch,242,16142
load_predict_batch,243,8832
load_predict_batch,244,15556
load_predict_batch,245,14665
load_predict_batch,246,13454
load_predict_batch,247,9094
load_predict_batch,248,14592
load_predict_batch,249,8671
load_predict_batch,250,14706
load_predict_batch,251,9125
load_predict_batch,252,17541
load_predict_batch,253,8822
load_predict_batch,254,16016
load_predict_batch,255,9087
load_predict_batch,256,15670
load_predict_batch,257,13948
load_predict_batch,258,8871
load_predict_batch,259,15193
load_predict_batch,260,8793
load_predict_batch,261,15599
load_predict_batch,262,15212
load_predict_batch,263,9038
load_predict_batch,264,15270
load_predict_batch,265,6064
load_predict_batch,266,14014
load_predict_batch,267,9097
load_predict_batch,268,14572
load_predict_batch,269,6503
load_predict_batch,270,8442
load_predict_batch,271,3545
load_predict_batch,272,11268
load_predict_batch,273,12342
load_predict_batch,274,13142
load_predict_batch,275,9161
load_predict_batch,276,13510
load_predict_batch,277,9066
load_predict_batch,278,13316
load_predict_batch,279,8613
