event,occurrence,microseconds
dataset_materialize,1,2608
dataset_prepare,1,3575
load_predict_batch,1,7978
load_predict_batch,2,3146
load_predict_batch,3,11141
load_predict_batch,4,10644
load_predict_batch,5,5465
load_predict_batch,6,7482
load_predict_batch,7,8870
load_predict_batch,8,18958
load_predict_batch,9,9445
load_predict_batch,10,14559
load_predict_batch,11,9547
load_predict_batch,12,14132
load_predict_batch,13,8914
load_predict_batch,14,15137
load_predict_batch,15,9479
load_predict_batch,16,14468
load_predict_batch,17,9976
load_predict_batch,18,18301
load_predict_batch,19,9099
load_predict_batch,20,15283
load_predict_batch,21,9706
load_predict_batch,22,14946
load_predict_batch,23,9324
load_predict_batch,24,19340
load_predict_batch,25,9210
load_predict_batch,26,15929
load_predict_batch,27,9739
load_predict_batch,28,10094
load_predict_batch,29,37121
load_predict_batch,30,19401
load_predict_batch,31,14508
load_predict_batch,32,9312
load_predict_batch,33,15783
load_predict_batch,34,8614
load_predict_batch,35,9167
load_predict_batch,36,16462
load_predict_batch,37,11445
load_predict_batch,38,14458
load_predict_batch,39,9186
load_predict_batch,40,18748
load_predict_batch,41,9078
load_predict_batch,42,16082
load_predict_batch,43,9126
load_predict_batch,44,14825
load_predict_batch,45,8658
load_predict_batch,46,18414
load_predict_batch,47,8790
load_predict_batch,48,15718
load_predict_batch,49,8959
load_predict_batch,50,14600
load_predict_batch,51,8670
load_predict_batch,52,18509
load_predict_batch,53,8821
load_predict_batch,54,19003
load_predict_batch,55,9500
load_predict_batch,56,13782
load_predict_batch,57,12155
load_predict_batch,58,8883
load_predict_batch,59,15813
load_predict_batch,60,8821
load_predict_batch,61,15991
load_predict_batch,62,14165
load_predict_batch,63,13289
load_predict_batch,64,9222
load_predict_batch,65,16595
load_predict_batch,66,9198
load_predict_batch,67,14660
load_predict_batch,68,8632
load_predict_batch,69,8745
load_predict_batch,70,14969
load_predict_batch,71,8847
load_predict_batch,72,15867
load_predict_batch,73,11783
load_predict_batch,74,15286
load_predict_batch,75,8988
load_predict_batch,76,16242
load_predict_batch,77,8782
load_predict_batch,78,15639
load_predict_batch,79,9656
load_predict_batch,80,12747
load_predict_batch,81,11925
load_predict_batch,82,14001
load_predict_batch,83,15580
load_predict_batch,84,9134
load_predict_batch,85,15563
load_predict_batch,86,8888
load_predict_batch,87,16403
load_predict_batch,88,9419
load_predict_batch,89,16405
load_predict_batch,90,8674
load_predict_batch,91,16569
load_predict_batch,92,9498
load_predict_batch,93,16704
load_predict_batch,94,9177
load_predict_batch,95,10459
load_predict_batch,96,17463
load_predict_batch,97,10528
load_predict_batch,98,15494
load_predict_batch,99,10170
load_predict_batch,100,17077
load_predict_batch,101,10558
load_predict_batch,102,12636
load_predict_batch,103,14439
load_predict_batch,104,10438
load_predict_batch,105,16439
load_predict_batch,106,23954
load_predict_batch,107,14856
load_predict_batch,108,18742
load_predict_batch,109,15091
load_predict_batch,110,9782
load_predict_batch,111,16890
load_predict_batch,112,9185
load_predict_batch,113,17080
load_predict_batch,114,9535
load_predict_batch,115,16873
load_predict_batch,116,9239
load_predict_batch,117,19459
load_predict_batch,118,9525
load_predict_batch,119,15711
load_predict_batch,120,14796
load_predict_batch,121,9767
load_predict_batch,122,14754
load_predict_batch,123,10451
load_predict_batch,124,16338
load_predict_batch,125,12176
load_predict_batch,126,15961
load_predict_batch,127,14496
load_predict_batch,128,8741
load_predict_batch,129,8888
load_predict_batch,130,15623
load_predict_batch,131,9535
load_predict_batch,132,15219
load_predict_batch,133,8878
load_predict_batch,134,16393
load_predict_batch,135,14602
load_predict_batch,136,13863
load_predict_batch,137,14856
load_predict_batch,138,7131
load_predict_batch,139,17826
load_predict_batch,140,8427
load_predict_batch,141,15823
load_predict_batch,142,8448
load_predict_batch,143,15850
load_predict_batch,144,9261
load_predict_batch,145,15461
load_predict_batch,146,7417
load_predict_batch,147,10167
load_predict_batch,148,15028
load_predict_batch,149,9538
load_predict_batch,150,17505
load_predict_batch,151,8781
load_predict_batch,152,15076
load_predict_batch,153,11279
load_predict_batch,154,15695
load_predict_batch,155,8850
load_predict_batch,156,14429
load_predict_batch,157,8789
load_predict_batch,158,15161
load_predict_batch,159,9148
load_predict_batch,160,14171
load_predict_batch,161,9592
load_predict_batch,162,13755
load_predict_batch,163,17462
load_predict_batch,164,8762
load_predict_batch,165,14262
load_predict_batch,166,13008
load_predict_batch,167,8624
load_predict_batch,168,14993
load_predict_batch,169,9583
load_predict_batch,170,14652
load_predict_batch,171,9032
load_predict_batch,172,15012
load_predict_batch,173,11578
load_predict_batch,174,15029
load_predict_batch,175,9173
load_predict_batch,176,15193
load_predict_batch,177,8688
load_predict_batch,178,14722
load_predict_batch,179,9081
load_predict_batch,180,14985
load_predict_batch,181,10357
load_predict_batch,182,11626
load_predict_batch,183,6567
load_predict_batch,184,15737
load_predict_batch,185,9877
load_predict_batch,186,15533
load_predict_batch,187,9285
load_predict_batch,188,15867
load_predict_batch,189,9433
load_predict_batch,190,15744
load_predict_batch,191,9738
load_predict_batch,192,16718
load_predict_batch,193,9766
load_predict_batch,194,10560
load_predict_batch,195,17175
load_predict_batch,196,15829
load_predict_batch,197,9461
load_predict_batch,198,16329
load_predict_batch,199,15485
load_predict_batch,200,9992
load_predict_batch,201,15704
load_predict_batch,202,9116
load_predict_batch,203,19374
load_predict_batch,204,8653
load_predict_batch,205,15945
load_predict_batch,206,9389
load_predict_batch,207,19286
load_predict_batch,208,9033
load_predict_batch,209,16830
load_predict_batch,210,15498
load_predict_batch,211,14412
load_predict_batch,212,9442
load_predict_batch,213,16522
load_predict_batch,214,15264
load_predict_batch,215,9399
load_predict_batch,216,15699
load_predict_batch,217,14442
load_predict_batch,218,12689
load_predict_batch,219,16751
load_predict_batch,220,8689
load_predict_batch,221,15051
load_predict_batch,222,13220
load_predict_batch,223,8184
load_predict_batch,224,14277
load_predict_batch,225,8395
load_predict_batch,226,18582
load_predict_batch,227,8182
load_predict_batch,228,14261
load_predict_batch,229,8560
load_predict_batch,230,14105
load_predict_batch,231,8488
load_predict_batch,232,14992
load_predict_batch,233,17528
load_predict_batch,234,8861
load_predict_batch,235,14412
load_predict_batch,236,8733
load_predict_batch,237,14865
load_predict_batch,238,8954
load_predict_batch,239,14297
load_predict_batch,240,8477
load_predict_batch,241,16622
load_predict_batch,242,14765
load_predict_batch,243,8792
load_predict_batch,244,13863
load_predict_batch,245,8118
load_predict_batch,246,14661
load_predict_batch,247,9045
load_predict_batch,248,14947
load_predict_batch,249,13610
load_predict_batch,250,8764
load_predict_batch,251,15032
load_predict_batch,252,14618
load_predict_batch,253,12131
load_predict_batch,254,8659
load_predict_batch,255,13611
load_predict_batch,256,8140
load_predict_batch,257,17250
load_predict_batch,258,8307
load_predict_batch,259,14349
load_predict_batch,260,8820
load_predict_batch,261,13880
load_predict_batch,262,13859
load_predict_batch,263,15984
load_predict_batch,264,15756
load_predict_batch,265,6013
load_predict_batch,266,13483
load_predict_batch,267,8884
load_predict_batch,268,15902
load_predict_batch,269,5713
load_predict_batch,270,3955
load_predict_batch,271,8066
load_predict_batch,272,12490
load_predict_batch,273,14348
load_predict_batch,274,8847
load_predict_batch,275,14646
load_predict_batch,276,8941
load_predict_batch,277,15677
load_predict_batch,278,15852
load_predict_batch,279,8590
load_predict_batch,280,18994
load_predict_batch,281,8770
load_predict_batch,282,14896
load_predict_batch,283,8338
load_predict_batch,284,15920
load_predict_batch,285,6172
load_predict_batch,286,15850
load_predict_batch,287,8545
load_predict_batch,288,8560
load_predict_batch,289,17024
load_predict_batch,290,17617
load_predict_batch,291,8660
load_predict_batch,292,14777
load_predict_batch,293,8222
load_predict_batch,294,10083
load_predict_batch,295,11157
load_predict_batch,296,5855
load_predict_batch,297,11204
load_predict_batch,298,12098
load_predict_batch,299,10751
load_predict_batch,300,5960
load_predict_batch,301,9083
load_predict_batch,302,15827
load_predict_batch,303,8555
load_predict_batch,304,16281
load_predict_batch,305,9327
load_predict_batch,306,14934
load_predict_batch,307,14751
load_predict_batch,308,13342
load_predict_batch,309,11583
load_predict_batch,310,15772
load_predict_batch,311,14510
load_predict_batch,312,12613
load_predict_batch,313,8593
load_predict_batch,314,15258
load_predict_batch,315,8525
load_predict_batch,316,15925
load_predict_batch,317,8595
load_predict_batch,318,14785
load_predict_batch,319,8096
load_predict_batch,320,8639
load_predict_batch,321,15504
load_predict_batch,322,14065
load_predict_batch,323,9063
load_predict_batch,324,15573
load_predict_batch,325,14449
load_predict_batch,326,12484
load_predict_batch,327,8961
load_predict_batch,328,14648
load_predict_batch,329,8310
load_predict_batch,330,17820
load_predict_batch,331,8317
load_predict_batch,332,14610
load_predict_batch,333,8686
load_predict_batch,334,8303
load_predict_batch,335,15199
load_predict_batch,336,8235
load_predict_batch,337,651
load_train_batch,1,1795
load_train_batch,2,3978
load_train_batch,3,3113
load_train_batch,4,2176
load_train_batch,5,2157
load_train_batch,6,2181
load_train_batch,7,4211
load_train_batch,8,2122
load_train_batch,9,2140
load_train_batch,10,2129
load_train_batch,11,2667
load_train_batch,12,2127
load_train_batch,13,2182
load_train_batch,14,2115
load_train_batch,15,2122
load_train_batch,16,2138
load_train_batch,17,2110
load_train_batch,18,2095
load_train_batch,19,2136
load_train_batch,20,2084
load_train_batch,21,2134
load_train_batch,22,2081
load_train_batch,23,2337
load_train_batch,24,2107
load_train_batch,25,2155
load_train_batch,26,2084
load_train_batch,27,2113
load_train_batch,28,2115
load_train_batch,29,2242
load_train_batch,30,2120
load_train_batch,31,2122
load_train_batch,32,2110
load_train_batch,33,2143
load_train_batch,34,2086
load_train_batch,35,2111
load_train_batch,36,2115
load_train_batch,37,2108
load_train_batch,38,2167
load_train_batch,39,2119
load_train_batch,40,2130
load_train_batch,41,2122
load_train_batch,42,2102
load_train_batch,43,2091
load_train_batch,44,2123
load_train_batch,45,2123
load_train_batch,46,2120
load_train_batch,47,2144
load_train_batch,48,2116
load_train_batch,49,2109
load_train_batch,50,2079
load_train_batch,51,2104
load_train_batch,52,2110
load_train_batch,53,2110
load_train_batch,54,2116
load_train_batch,55,2145
load_train_batch,56,2118
load_train_batch,57,2085
load_train_batch,58,2095
load_train_batch,59,25690
load_train_batch,60,2116
load_train_batch,61,2114
load_train_batch,62,2135
load_train_batch,63,2135
load_train_batch,64,2111
load_train_batch,65,2140
load_train_batch,66,2104
load_train_batch,67,2109
load_train_batch,68,2159
load_train_batch,69,2129
load_train_batch,70,2095
load_train_batch,71,2250
load_train_batch,72,2109
load_train_batch,73,2129
load_train_batch,74,2108
load_train_batch,75,2129
load_train_batch,76,2097
load_train_batch,77,2056
load_train_batch,78,2106
load_train_batch,79,2136
load_train_batch,80,2088
load_train_batch,81,2172
load_train_batch,82,6660
load_train_batch,83,6222
load_train_batch,84,1890
load_train_batch,85,2018
load_train_batch,86,2056
load_train_batch,87,2115
load_train_batch,88,2577
load_train_batch,89,2337
load_train_batch,90,2316
load_train_batch,91,2198
load_train_batch,92,2233
load_train_batch,93,2212
load_train_batch,94,3604
load_train_batch,95,2226
load_train_batch,96,2613
load_train_batch,97,2299
load_train_batch,98,2295
load_train_batch,99,2261
load_train_batch,100,2259
load_train_batch,101,2250
load_train_batch,102,2189
load_train_batch,103,2263
load_train_batch,104,2317
load_train_batch,105,2432
load_train_batch,106,2258
load_train_batch,107,2230
load_train_batch,108,2208
load_train_batch,109,2375
load_train_batch,110,2214
load_train_batch,111,2242
load_train_batch,112,2269
load_train_batch,113,2272
load_train_batch,114,2398
load_train_batch,115,2346
load_train_batch,116,2312
load_train_batch,117,2214
load_train_batch,118,2321
load_train_batch,119,2218
load_train_batch,120,2276
load_train_batch,121,2308
load_train_batch,122,2252
load_train_batch,123,2322
load_train_batch,124,2214
load_train_batch,125,2092
load_train_batch,126,1932
load_train_batch,127,2006
load_train_batch,128,2193
load_train_batch,129,2049
load_train_batch,130,1896
load_train_batch,131,1881
load_train_batch,132,2085
load_train_batch,133,2050
load_train_batch,134,1975
load_train_batch,135,1938
load_train_batch,136,2053
load_train_batch,137,1960
load_train_batch,138,2084
load_train_batch,139,2083
load_train_batch,140,2079
load_train_batch,141,2075
load_train_batch,142,2095
load_train_batch,143,2023
load_train_batch,144,1934
load_train_batch,145,2056
load_train_batch,146,1979
load_train_batch,147,1951
load_train_batch,148,2097
load_train_batch,149,2065
load_train_batch,150,1959
load_train_batch,151,2013
load_train_batch,152,1996
load_train_batch,153,2010
load_train_batch,154,2066
load_train_batch,155,2110
load_train_batch,156,2108
load_train_batch,157,2012
load_train_batch,158,2134
load_train_batch,159,2067
load_train_batch,160,1968
load_train_batch,161,1984
load_train_batch,162,2020
load_train_batch,163,2027
load_train_batch,164,1961
load_train_batch,165,1978
load_train_batch,166,1953
load_train_batch,167,2097
load_train_batch,168,2079
load_train_batch,169,2046
load_train_batch,170,2148
load_train_batch,171,2148
load_train_batch,172,2117
load_train_batch,173,2096
load_train_batch,174,2092
load_train_batch,175,2143
load_train_batch,176,2107
load_train_batch,177,2113
load_train_batch,178,2151
load_train_batch,179,2077
load_train_batch,180,2126
load_train_batch,181,2049
load_train_batch,182,2113
load_train_batch,183,2100
load_train_batch,184,2133
load_train_batch,185,2094
load_train_batch,186,2090
load_train_batch,187,2101
load_train_batch,188,2165
load_train_batch,189,2107
load_train_batch,190,2102
load_train_batch,191,2131
load_train_batch,192,2092
load_train_batch,193,2069
load_train_batch,194,2100
load_train_batch,195,2114
load_train_batch,196,2108
load_train_batch,197,2118
load_train_batch,198,2131
load_train_batch,199,2106
load_train_batch,200,2090
load_train_batch,201,2109
load_train_batch,202,2116
load_train_batch,203,2136
load_train_batch,204,2094
