event,occurrence,microseconds
dataset_materialize,1,1661
dataset_prepare,1,3741
load_predict_batch,1,8717
load_predict_batch,2,3416
load_predict_batch,3,10179
load_predict_batch,4,10466
load_predict_batch,5,13138
load_predict_batch,6,13062
load_predict_batch,7,8732
load_predict_batch,8,9055
load_predict_batch,9,11612
load_predict_batch,10,15754
load_predict_batch,11,8783
load_predict_batch,12,34122
load_predict_batch,13,15253
load_predict_batch,14,8877
load_predict_batch,15,18818
load_predict_batch,16,8975
load_predict_batch,17,11369
load_predict_batch,18,9336
load_predict_batch,19,14185
load_predict_batch,20,8202
load_predict_batch,21,15041
load_predict_batch,22,14987
load_predict_batch,23,7765
load_predict_batch,24,9875
load_predict_batch,25,11927
load_predict_batch,26,8397
load_predict_batch,27,11517
load_predict_batch,28,8890
load_predict_batch,29,14792
load_predict_batch,30,15079
load_predict_batch,31,10524
load_predict_batch,32,15683
load_predict_batch,33,6674
load_predict_batch,34,11676
load_predict_batch,35,9322
load_predict_batch,36,14039
load_predict_batch,37,12780
load_predict_batch,38,11766
load_predict_batch,39,12078
load_predict_batch,40,8286
load_predict_batch,41,8408
load_predict_batch,42,14807
load_predict_batch,43,9198
load_predict_batch,44,15764
load_predict_batch,45,8183
load_predict_batch,46,15281
load_predict_batch,47,9242
load_predict_batch,48,15587
load_predict_batch,49,14196
load_predict_batch,50,8827
load_predict_batch,51,15469
load_predict_batch,52,14394
load_predict_batch,53,8799
load_predict_batch,54,16165
load_predict_batch,55,18983
load_predict_batch,56,8489
load_predict_batch,57,15144
load_predict_batch,58,8808
load_predict_batch,59,15743
load_predict_batch,60,16094
load_predict_batch,61,8657
load_predict_batch,62,15742
load_predict_batch,63,9259
load_predict_batch,64,14175
load_predict_batch,65,9289
load_predict_batch,66,16408
load_predict_batch,67,12387
load_predict_batch,68,14983
load_predict_batch,69,8643
load_predict_batch,70,15079
load_predict_batch,71,8696
load_predict_batch,72,18684
load_predict_batch,73,8682
load_predict_batch,74,15010
load_predict_batch,75,9071
load_predict_batch,76,14995
load_predict_batch,77,8790
load_predict_batch,78,18148
load_predict_batch,79,8636
load_predict_batch,80,14950
load_predict_batch,81,8880
load_predict_batch,82,15040
load_predict_batch,83,8709
load_predict_batch,84,17740
load_predict_batch,85,8496
load_predict_batch,86,16357
load_predict_batch,87,9057
load_predict_batch,88,16089
load_predict_batch,89,8620
load_predict_batch,90,15490
load_predict_batch,91,14013
load_predict_batch,92,8716
load_predict_batch,93,15701
load_predict_batch,94,13871
load_predict_batch,95,9195
load_predict_batch,96,14863
load_predict_batch,97,8509
load_predict_batch,98,11572
load_predict_batch,99,14886
load_predict_batch,100,8389
load_predict_batch,101,22569
load_predict_batch,102,12118
load_predict_batch,103,11558
load_predict_batch,104,12277
load_predict_batch,105,13832
load_predict_batch,106,11975
load_predict_batch,107,8651
load_predict_batch,108,15074
load_predict_batch,109,9500
load_predict_batch,110,15367
load_predict_batch,111,8795
load_predict_batch,112,15906
load_predict_batch,113,8586
load_predict_batch,114,15008
load_predict_batch,115,9241
load_predict_batch,116,15042
load_predict_batch,117,8802
load_predict_batch,118,16302
load_predict_batch,119,8746
load_predict_batch,120,16719
load_predict_batch,121,9215
load_predict_batch,122,15085
load_predict_batch,123,9043
load_predict_batch,124,15649
load_predict_batch,125,8731
load_predict_batch,126,17251
load_predict_batch,127,15810
load_predict_batch,128,8845
load_predict_batch,129,14508
load_predict_batch,130,8916
load_predict_batch,131,14687
load_predict_batch,132,8452
load_predict_batch,133,18633
load_predict_batch,134,8697
load_predict_batch,135,15561
load_predict_batch,136,9105
load_predict_batch,137,16142
load_predict_batch,138,9223
load_predict_batch,139,15165
load_predict_batch,140,8388
load_predict_batch,141,10340
load_predict_batch,142,15651
load_predict_batch,143,8722
load_predict_batch,144,15719
load_predict_batch,145,8608
load_predict_batch,146,15842
load_predict_batch,147,8678
load_predict_batch,148,15771
load_predict_batch,149,8957
load_predict_batch,150,14453
load_predict_batch,151,8151
load_predict_batch,152,10120
load_predict_batch,153,16231
load_predict_batch,154,8655
load_predict_batch,155,14796
load_predict_batch,156,9059
load_predict_batch,157,14850
load_predict_batch,158,9006
load_predict_batch,159,17417
load_predict_batch,160,9293
load_predict_batch,161,15083
load_predict_batch,162,13637
load_predict_batch,163,8753
load_predict_batch,164,14604
load_predict_batch,165,8932
load_predict_batch,166,16167
load_predict_batch,167,8843
load_predict_batch,168,16875
load_predict_batch,169,9172
load_predict_batch,170,15590
load_predict_batch,171,9293
load_predict_batch,172,16099
load_predict_batch,173,8486
load_predict_batch,174,18800
load_predict_batch,175,8732
load_predict_batch,176,14896
load_predict_batch,177,9073
load_predict_batch,178,14991
load_predict_batch,179,8830
load_predict_batch,180,16253
load_predict_batch,181,14770
load_predict_batch,182,8931
load_predict_batch,183,15452
load_predict_batch,184,9391
load_predict_batch,185,16214
load_predict_batch,186,9257
load_predict_batch,187,15201
load_predict_batch,188,8944
load_predict_batch,189,15633
load_predict_batch,190,14830
load_predict_batch,191,8983
load_predict_batch,192,14421
load_predict_batch,193,8391
load_predict_batch,194,18404
load_predict_batch,195,8506
load_predict_batch,196,14763
load_predict_batch,197,9050
load_predict_batch,198,15217
load_predict_batch,199,11261
load_predict_batch,200,23041
load_predict_batch,201,14090
load_predict_batch,202,10424
load_predict_batch,203,8464
load_predict_batch,204,15077
load_predict_batch,205,8565
load_predict_batch,206,17984
load_predict_batch,207,8537
load_predict_batch,208,16256
load_predict_batch,209,8822
load_predict_batch,210,16186
load_predict_batch,211,9010
load_predict_batch,212,14978
load_predict_batch,213,14950
load_predict_batch,214,13074
load_predict_batch,215,9455
load_predict_batch,216,14493
load_predict_batch,217,8914
load_predict_batch,218,15248
load_predict_batch,219,8971
load_predict_batch,220,8806
load_predict_batch,221,15217
load_predict_batch,222,8997
load_predict_batch,223,16111
load_predict_batch,224,9280
load_predict_batch,225,14851
load_predict_batch,226,8655
load_predict_batch,227,16506
load_predict_batch,228,9257
load_predict_batch,229,15011
load_predict_batch,230,8778
load_predict_batch,231,8795
load_predict_batch,232,16931
load_predict_batch,233,16065
load_predict_batch,234,8775
load_predict_batch,235,14919
load_predict_batch,236,15818
load_predict_batch,237,10232
load_predict_batch,238,15216
load_predict_batch,239,8871
load_predict_batch,240,17936
load_predict_batch,241,8507
